PatientID,Model,QuestionType,QuestionIndex,Verdict
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,5,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,2,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,2,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,7,False
431,Anonymized_gpt-4o,PQ,3,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,7,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,8,False
431,Anonymized_DeepSeek-V4-Pro,CQ,7,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,10,False
431,Anonymized_NER,PQ,7,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,5,False
431,Anonymized_Llama-4-Maverick_fewshot,PQ,1,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,3,False
431,Anonymized_Llama-4-Maverick_fewshot,CQ,2,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,9,False
431,Anonymized_Llama-4-Maverick_fewshot,PQ,4,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,6,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,9,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,10,False
431,Anonymized_Llama-4-Maverick_fewshot,CQ,1,False
431,Anonymized_Llama-4-Maverick_fewshot,CQ,5,False
431,Anonymized_DeepSeek-V4-Pro,PQ,5,False
431,Anonymized_Llama-4-Maverick_fewshot,CQ,3,False
431,Anonymized_Llama-4-Maverick_fewshot,PQ,7,False
431,Anonymized_Llama-4-Maverick_fewshot,CQ,7,True
431,Anonymized_Llama-4-Maverick_fewshot,CQ,8,False
431,Anonymized_Llama-4-Maverick_fewshot,PQ,2,False
431,Anonymized_Llama-4-Maverick_fewshot,CQ,4,False
431,Anonymized_Llama-4-Maverick_fewshot,CQ,9,False
431,Anonymized_Llama-4-Maverick_fewshot,CQ,10,True
431,Anonymized_Llama-4-Maverick_synthetic,PQ,1,False
431,Anonymized_Llama-4-Maverick_fewshot,CQ,6,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,1,False
431,Anonymized_NER,PQ,5,False
431,Anonymized_Llama-4-Maverick_synthetic,PQ,2,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,4,False
431,Anonymized_Llama-4-Maverick_fewshot,PQ,6,False
431,Anonymized_NER,CQ,6,False
431,Anonymized_Llama-4-Maverick_synthetic,CQ,2,False
431,Anonymized_DeepSeek-V4-Pro,CQ,8,False
431,Anonymized_Llama-4-Maverick_synthetic,PQ,5,False
431,Anonymized_Llama-4-Maverick_synthetic,CQ,3,False
431,Anonymized_Llama-4-Maverick_fewshot,PQ,5,False
431,Anonymized_Llama-4-Maverick_synthetic,PQ,6,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,4,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,8,False
431,Anonymized_Llama-4-Maverick_fewshot,PQ,8,False
431,Anonymized_Llama-4-Maverick_synthetic,PQ,8,True
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,1,False
431,Anonymized_Llama-4-Maverick_synthetic,CQ,6,False
431,Anonymized_Llama-4-Maverick_fewshot,PQ,3,False
431,Anonymized_Llama-4-Maverick_synthetic,PQ,10,False
431,Anonymized_Llama-4-Maverick_synthetic,CQ,7,False
431,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,6,True
431,Anonymized_Llama-4-Maverick_synthetic,PQ,3,False
431,Anonymized_Llama-4-Maverick_synthetic,CQ,10,True
431,Anonymized_Llama-4-Maverick_synthetic,PQ,7,False
431,Anonymized_Llama-4-Maverick_fewshot,PQ,10,False
431,Anonymized_Llama-4-Maverick_synthetic,PQ,4,False
431,Anonymized_Llama-4-Maverick_synthetic,PQ,9,False
431,Anonymized_Llama-4-Maverick_synthetic,CQ,1,False
435,Anonymized_gpt-3.5-turbo,PQ,1,False
431,Anonymized_Llama-4-Maverick_synthetic,CQ,5,False
431,Anonymized_Llama-4-Maverick_synthetic,CQ,4,False
431,Anonymized_Llama-4-Maverick_synthetic,CQ,8,False
435,Anonymized_gpt-3.5-turbo,PQ,3,False
435,Anonymized_gpt-3.5-turbo,PQ,2,False
435,Anonymized_gpt-3.5-turbo,CQ,4,True
435,Anonymized_gpt-3.5-turbo,PQ,4,True
435,Anonymized_gpt-3.5-turbo,PQ,6,False
435,Anonymized_gpt-3.5-turbo,CQ,2,False
435,Anonymized_gpt-3.5-turbo,CQ,6,False
435,Anonymized_gpt-3.5-turbo,PQ,8,False
435,Anonymized_gpt-3.5-turbo,CQ,7,False
435,Anonymized_gpt-3.5-turbo,CQ,8,False
435,Anonymized_gpt-3.5-turbo,PQ,9,False
435,Anonymized_gpt-3.5-turbo,CQ,5,True
435,Anonymized_gpt-3.5-turbo,PQ,10,False
435,Anonymized_gpt-4o,PQ,1,True
435,Anonymized_gpt-3.5-turbo,CQ,10,False
435,Anonymized_gpt-3.5-turbo,CQ,3,False
435,Anonymized_gpt-4o,PQ,2,False
435,Anonymized_gpt-4o,CQ,1,False
435,Anonymized_gpt-4o,CQ,2,False
435,Anonymized_gpt-4o,PQ,3,False
435,Anonymized_gpt-4o,PQ,5,False
435,Anonymized_gpt-4o,CQ,4,True
435,Anonymized_gpt-4o,PQ,4,False
435,Anonymized_gpt-4o,PQ,6,False
435,Anonymized_gpt-4o,CQ,6,False
435,Anonymized_gpt-4o,CQ,5,False
435,Anonymized_gpt-4o,CQ,3,False
435,Anonymized_gpt-4o,PQ,7,False
435,Anonymized_gpt-3.5-turbo,CQ,9,True
435,Anonymized_gpt-4o,PQ,8,False
435,Anonymized_gpt-4o,CQ,7,False
435,Anonymized_gpt-4o,CQ,8,False
431,Anonymized_Llama-4-Maverick_fewshot,PQ,9,False
431,Anonymized_Llama-4-Maverick_synthetic,CQ,9,False
435,Anonymized_gpt-4o,PQ,9,False
435,Anonymized_gpt-4o,PQ,10,False
431,Anonymized_NER,CQ,9,False
435,Anonymized_NER,PQ,1,True
435,Anonymized_gpt-3.5-turbo,PQ,5,False
435,Anonymized_gpt-3.5-turbo,CQ,1,False
435,Anonymized_NER,PQ,2,False
435,Anonymized_NER,CQ,1,False
435,Anonymized_NER,CQ,2,False
435,Anonymized_NER,PQ,3,False
435,Anonymized_NER,CQ,3,False
435,Anonymized_NER,PQ,5,False
435,Anonymized_gpt-4o,CQ,9,False
435,Anonymized_NER,PQ,6,False
435,Anonymized_gpt-4o,CQ,10,False
435,Anonymized_NER,PQ,7,False
435,Anonymized_NER,PQ,8,False
435,Anonymized_NER,PQ,4,False
435,Anonymized_NER,CQ,5,False
435,Anonymized_NER,CQ,6,False
435,Anonymized_NER,CQ,4,True
435,Anonymized_NER,CQ,7,False
435,Anonymized_NER,CQ,8,False
435,Anonymized_NER,PQ,9,False
435,Anonymized_NER,PQ,10,False
435,Anonymized_DeepSeek-V4-Pro,PQ,1,True
435,Anonymized_DeepSeek-V4-Pro,PQ,2,False
435,Anonymized_NER,CQ,10,False
435,Anonymized_NER,CQ,9,True
435,Anonymized_DeepSeek-V4-Pro,PQ,3,False
435,Anonymized_DeepSeek-V4-Pro,CQ,1,False
435,Anonymized_DeepSeek-V4-Pro,PQ,4,False
435,Anonymized_DeepSeek-V4-Pro,CQ,4,True
435,Anonymized_DeepSeek-V4-Pro,PQ,6,False
435,Anonymized_DeepSeek-V4-Pro,CQ,5,False
435,Anonymized_DeepSeek-V4-Pro,PQ,8,False
435,Anonymized_DeepSeek-V4-Pro,PQ,7,False
435,Anonymized_DeepSeek-V4-Pro,PQ,10,False
435,Anonymized_DeepSeek-V4-Pro,CQ,7,False
435,Anonymized_DeepSeek-V4-Pro,CQ,8,False
435,Anonymized_DeepSeek-V4-Pro,PQ,9,False
435,Anonymized_DeepSeek-V4-Pro,CQ,9,True
435,Anonymized_DeepSeek-V4-Pro,CQ,10,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,1,True
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,2,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,3,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,3,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,2,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,1,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,4,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,5,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,4,True
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,7,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,5,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,8,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,9,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,6,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,6,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,9,False
435,Anonymized_Llama-4-Maverick_fewshot,PQ,1,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,10,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,8,False
435,Anonymized_Llama-4-Maverick_fewshot,PQ,2,False
435,Anonymized_Llama-4-Maverick_fewshot,PQ,3,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,10,False
435,Anonymized_Llama-4-Maverick_fewshot,CQ,2,False
435,Anonymized_Llama-4-Maverick_fewshot,CQ,4,False
435,Anonymized_Llama-4-Maverick_fewshot,PQ,4,False
435,Anonymized_Llama-4-Maverick_fewshot,PQ,5,False
435,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,7,False
435,Anonymized_Llama-4-Maverick_fewshot,CQ,5,False
435,Anonymized_Llama-4-Maverick_fewshot,CQ,1,False
435,Anonymized_Llama-4-Maverick_fewshot,PQ,6,False
435,Anonymized_DeepSeek-V4-Pro,PQ,5,False
435,Anonymized_Llama-4-Maverick_fewshot,CQ,6,False
435,Anonymized_DeepSeek-V4-Pro,CQ,2,False
435,Anonymized_DeepSeek-V4-Pro,CQ,3,False
435,Anonymized_Llama-4-Maverick_fewshot,PQ,7,False
435,Anonymized_Llama-4-Maverick_fewshot,CQ,3,False
435,Anonymized_DeepSeek-V4-Pro,CQ,6,False
435,Anonymized_Llama-4-Maverick_fewshot,PQ,8,False
435,Anonymized_Llama-4-Maverick_fewshot,CQ,7,True
435,Anonymized_Llama-4-Maverick_fewshot,PQ,9,False
435,Anonymized_Llama-4-Maverick_synthetic,PQ,1,True
435,Anonymized_Llama-4-Maverick_fewshot,CQ,8,False
435,Anonymized_Llama-4-Maverick_fewshot,CQ,10,False
435,Anonymized_Llama-4-Maverick_synthetic,PQ,2,False
435,Anonymized_Llama-4-Maverick_fewshot,PQ,10,False
435,Anonymized_Llama-4-Maverick_synthetic,CQ,1,False
435,Anonymized_Llama-4-Maverick_synthetic,PQ,3,False
435,Anonymized_Llama-4-Maverick_synthetic,CQ,3,False
435,Anonymized_Llama-4-Maverick_synthetic,CQ,2,False
435,Anonymized_Llama-4-Maverick_synthetic,PQ,4,False
435,Anonymized_Llama-4-Maverick_fewshot,CQ,9,True
435,Anonymized_Llama-4-Maverick_synthetic,CQ,4,True
435,Anonymized_Llama-4-Maverick_synthetic,CQ,5,False
435,Anonymized_Llama-4-Maverick_synthetic,CQ,7,False
435,Anonymized_Llama-4-Maverick_synthetic,PQ,8,False
435,Anonymized_Llama-4-Maverick_synthetic,CQ,6,False
435,Anonymized_Llama-4-Maverick_synthetic,PQ,7,False
435,Anonymized_Llama-4-Maverick_synthetic,CQ,8,False
435,Anonymized_Llama-4-Maverick_synthetic,CQ,9,False
435,Anonymized_Llama-4-Maverick_synthetic,PQ,10,False
435,Anonymized_Llama-4-Maverick_synthetic,CQ,10,False
437,Anonymized_gpt-3.5-turbo,PQ,2,False
435,Anonymized_gpt-3.5-turbo,PQ,7,False
437,Anonymized_gpt-3.5-turbo,PQ,1,False
437,Anonymized_gpt-3.5-turbo,CQ,2,True
437,Anonymized_gpt-3.5-turbo,PQ,3,False
437,Anonymized_gpt-3.5-turbo,PQ,7,False
437,Anonymized_gpt-3.5-turbo,CQ,4,False
437,Anonymized_gpt-3.5-turbo,PQ,4,False
437,Anonymized_gpt-3.5-turbo,PQ,8,False
437,Anonymized_gpt-3.5-turbo,PQ,9,False
437,Anonymized_gpt-3.5-turbo,PQ,6,False
437,Anonymized_gpt-3.5-turbo,CQ,1,False
437,Anonymized_gpt-3.5-turbo,CQ,10,False
437,Anonymized_gpt-4o,PQ,3,False
437,Anonymized_gpt-3.5-turbo,CQ,3,False
437,Anonymized_gpt-3.5-turbo,CQ,8,False
437,Anonymized_gpt-4o,PQ,1,False
437,Anonymized_gpt-4o,PQ,5,True
437,Anonymized_gpt-4o,CQ,3,False
437,Anonymized_gpt-4o,PQ,2,False
437,Anonymized_gpt-4o,CQ,4,False
437,Anonymized_gpt-4o,CQ,2,True
437,Anonymized_gpt-4o,PQ,7,False
437,Anonymized_gpt-3.5-turbo,PQ,5,False
437,Anonymized_gpt-4o,CQ,6,False
437,Anonymized_gpt-4o,PQ,9,False
437,Anonymized_gpt-4o,PQ,6,False
437,Anonymized_gpt-4o,CQ,8,False
437,Anonymized_gpt-3.5-turbo,CQ,7,False
437,Anonymized_gpt-4o,PQ,10,False
437,Anonymized_NER,PQ,1,False
435,Anonymized_Llama-4-Maverick_synthetic,PQ,5,False
437,Anonymized_gpt-4o,PQ,8,False
435,Anonymized_Llama-4-Maverick_synthetic,PQ,6,False
437,Anonymized_gpt-4o,CQ,10,False
437,Anonymized_NER,CQ,1,False
437,Anonymized_NER,CQ,2,True
437,Anonymized_gpt-3.5-turbo,CQ,5,False
437,Anonymized_NER,PQ,4,True
437,Anonymized_NER,CQ,3,False
437,Anonymized_NER,CQ,4,False
435,Anonymized_Llama-4-Maverick_synthetic,PQ,9,False
437,Anonymized_NER,PQ,3,False
437,Anonymized_NER,CQ,6,False
437,Anonymized_NER,CQ,5,False
437,Anonymized_gpt-3.5-turbo,CQ,9,False
437,Anonymized_NER,PQ,8,False
437,Anonymized_NER,PQ,5,True
437,Anonymized_gpt-3.5-turbo,PQ,10,False
437,Anonymized_NER,CQ,8,False
437,Anonymized_NER,PQ,2,True
437,Anonymized_gpt-4o,CQ,7,False
437,Anonymized_DeepSeek-V4-Pro,PQ,2,False
437,Anonymized_DeepSeek-V4-Pro,CQ,2,True
437,Anonymized_gpt-3.5-turbo,CQ,6,False
437,Anonymized_NER,PQ,9,False
437,Anonymized_gpt-4o,CQ,9,False
437,Anonymized_NER,PQ,6,False
437,Anonymized_DeepSeek-V4-Pro,CQ,3,False
437,Anonymized_DeepSeek-V4-Pro,PQ,5,True
437,Anonymized_NER,CQ,9,False
437,Anonymized_NER,PQ,10,False
437,Anonymized_gpt-4o,PQ,4,True
437,Anonymized_gpt-4o,CQ,1,False
437,Anonymized_gpt-4o,CQ,5,False
437,Anonymized_DeepSeek-V4-Pro,PQ,1,False
437,Anonymized_DeepSeek-V4-Pro,CQ,1,False
437,Anonymized_DeepSeek-V4-Pro,PQ,10,False
437,Anonymized_DeepSeek-V4-Pro,PQ,7,False
437,Anonymized_DeepSeek-V4-Pro,CQ,10,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,1,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,1,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,3,False
437,Anonymized_DeepSeek-V4-Pro,CQ,4,False
437,Anonymized_NER,CQ,7,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,4,False
437,Anonymized_DeepSeek-V4-Pro,CQ,9,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,2,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,5,True
437,Anonymized_DeepSeek-V4-Pro,CQ,7,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,6,False
437,Anonymized_DeepSeek-V4-Pro,PQ,9,False
437,Anonymized_NER,PQ,7,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,3,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,6,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,8,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,5,False
437,Anonymized_DeepSeek-V4-Pro,PQ,4,True
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,9,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,10,False
437,Anonymized_Llama-4-Maverick_fewshot,PQ,2,False
437,Anonymized_Llama-4-Maverick_fewshot,PQ,3,False
437,Anonymized_NER,CQ,10,False
437,Anonymized_DeepSeek-V4-Pro,CQ,5,False
437,Anonymized_Llama-4-Maverick_fewshot,PQ,4,True
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,10,False
437,Anonymized_Llama-4-Maverick_fewshot,PQ,1,False
437,Anonymized_DeepSeek-V4-Pro,CQ,8,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,7,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,8,False
437,Anonymized_Llama-4-Maverick_fewshot,CQ,5,False
437,Anonymized_Llama-4-Maverick_fewshot,CQ,7,False
437,Anonymized_Llama-4-Maverick_fewshot,PQ,9,False
437,Anonymized_Llama-4-Maverick_fewshot,PQ,8,False
437,Anonymized_Llama-4-Maverick_fewshot,CQ,6,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,7,False
437,Anonymized_Llama-4-Maverick_fewshot,PQ,6,False
437,Anonymized_DeepSeek-V4-Pro,PQ,6,False
437,Anonymized_Llama-4-Maverick_fewshot,CQ,8,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,9,False
437,Anonymized_Llama-4-Maverick_fewshot,PQ,7,False
437,Anonymized_Llama-4-Maverick_fewshot,CQ,1,False
437,Anonymized_DeepSeek-V4-Pro,PQ,3,False
437,Anonymized_DeepSeek-V4-Pro,CQ,6,False
437,Anonymized_DeepSeek-V4-Pro,PQ,8,False
437,Anonymized_Llama-4-Maverick_synthetic,CQ,1,False
437,Anonymized_Llama-4-Maverick_fewshot,CQ,3,False
437,Anonymized_Llama-4-Maverick_synthetic,CQ,2,True
437,Anonymized_Llama-4-Maverick_synthetic,PQ,3,False
437,Anonymized_Llama-4-Maverick_synthetic,CQ,5,False
437,Anonymized_Llama-4-Maverick_synthetic,PQ,4,True
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,4,False
437,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,2,True
437,Anonymized_Llama-4-Maverick_synthetic,PQ,8,False
437,Anonymized_Llama-4-Maverick_synthetic,PQ,9,False
437,Anonymized_Llama-4-Maverick_fewshot,PQ,10,False
437,Anonymized_Llama-4-Maverick_synthetic,CQ,3,False
437,Anonymized_Llama-4-Maverick_synthetic,CQ,7,False
437,Anonymized_Llama-4-Maverick_synthetic,CQ,10,False
437,Anonymized_Llama-4-Maverick_synthetic,CQ,9,False
437,Anonymized_Llama-4-Maverick_synthetic,CQ,6,False
437,Anonymized_Llama-4-Maverick_synthetic,PQ,5,True
437,Anonymized_Llama-4-Maverick_fewshot,CQ,2,True
437,Anonymized_Llama-4-Maverick_synthetic,PQ,10,False
437,Anonymized_Llama-4-Maverick_fewshot,CQ,10,False
437,Anonymized_Llama-4-Maverick_fewshot,CQ,4,False
437,Anonymized_Llama-4-Maverick_synthetic,PQ,7,False
437,Anonymized_Llama-4-Maverick_synthetic,PQ,1,False
437,Anonymized_Llama-4-Maverick_synthetic,CQ,8,False
467,Anonymized_gpt-3.5-turbo,PQ,4,False
467,Anonymized_gpt-3.5-turbo,PQ,1,False
437,Anonymized_Llama-4-Maverick_synthetic,PQ,6,False
467,Anonymized_gpt-3.5-turbo,PQ,6,False
467,Anonymized_gpt-3.5-turbo,CQ,1,False
467,Anonymized_gpt-3.5-turbo,PQ,2,False
467,Anonymized_gpt-3.5-turbo,CQ,5,False
467,Anonymized_gpt-3.5-turbo,CQ,7,True
467,Anonymized_gpt-3.5-turbo,CQ,2,False
467,Anonymized_gpt-3.5-turbo,PQ,8,False
467,Anonymized_gpt-3.5-turbo,CQ,4,True
467,Anonymized_gpt-3.5-turbo,PQ,10,False
467,Anonymized_gpt-3.5-turbo,CQ,8,False
467,Anonymized_gpt-3.5-turbo,PQ,3,False
467,Anonymized_gpt-3.5-turbo,CQ,3,True
467,Anonymized_gpt-4o,PQ,2,False
467,Anonymized_gpt-4o,CQ,1,False
467,Anonymized_gpt-4o,PQ,4,True
467,Anonymized_gpt-4o,PQ,3,False
467,Anonymized_gpt-3.5-turbo,PQ,9,False
467,Anonymized_gpt-4o,PQ,6,False
467,Anonymized_gpt-3.5-turbo,PQ,7,False
467,Anonymized_gpt-4o,PQ,5,False
437,Anonymized_Llama-4-Maverick_synthetic,PQ,2,False
437,Anonymized_Llama-4-Maverick_fewshot,PQ,5,False
467,Anonymized_gpt-3.5-turbo,PQ,5,False
437,Anonymized_Llama-4-Maverick_fewshot,CQ,9,False
467,Anonymized_gpt-3.5-turbo,CQ,10,True
467,Anonymized_gpt-4o,CQ,2,False
467,Anonymized_gpt-4o,CQ,7,True
467,Anonymized_gpt-3.5-turbo,CQ,6,False
467,Anonymized_gpt-4o,CQ,10,True
467,Anonymized_NER,PQ,1,False
467,Anonymized_NER,PQ,2,False
467,Anonymized_gpt-4o,CQ,8,False
467,Anonymized_gpt-4o,CQ,6,False
467,Anonymized_NER,PQ,4,True
467,Anonymized_NER,PQ,5,False
467,Anonymized_NER,CQ,2,False
467,Anonymized_NER,CQ,5,False
467,Anonymized_gpt-4o,PQ,8,False
467,Anonymized_NER,CQ,7,True
467,Anonymized_NER,CQ,6,False
467,Anonymized_NER,CQ,4,True
467,Anonymized_gpt-4o,PQ,1,False
467,Anonymized_NER,CQ,9,False
467,Anonymized_NER,CQ,1,False
467,Anonymized_NER,PQ,10,False
467,Anonymized_NER,PQ,9,False
467,Anonymized_NER,PQ,3,False
467,Anonymized_NER,CQ,10,True
467,Anonymized_DeepSeek-V4-Pro,PQ,3,False
467,Anonymized_DeepSeek-V4-Pro,CQ,1,False
467,Anonymized_DeepSeek-V4-Pro,CQ,2,False
467,Anonymized_DeepSeek-V4-Pro,PQ,4,True
467,Anonymized_DeepSeek-V4-Pro,PQ,2,False
467,Anonymized_DeepSeek-V4-Pro,PQ,5,False
467,Anonymized_NER,PQ,7,False
467,Anonymized_gpt-4o,CQ,9,False
467,Anonymized_DeepSeek-V4-Pro,PQ,8,False
467,Anonymized_DeepSeek-V4-Pro,CQ,6,False
467,Anonymized_DeepSeek-V4-Pro,CQ,3,True
467,Anonymized_gpt-4o,PQ,7,False
467,Anonymized_DeepSeek-V4-Pro,CQ,4,True
467,Anonymized_NER,PQ,8,False
467,Anonymized_DeepSeek-V4-Pro,PQ,9,False
467,Anonymized_DeepSeek-V4-Pro,CQ,10,True
467,Anonymized_gpt-4o,CQ,3,True
467,Anonymized_DeepSeek-V4-Pro,CQ,7,True
437,Anonymized_Llama-4-Maverick_synthetic,CQ,4,False
467,Anonymized_NER,CQ,8,False
467,Anonymized_gpt-4o,CQ,4,True
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,3,False
467,Anonymized_DeepSeek-V4-Pro,PQ,6,False
467,Anonymized_gpt-3.5-turbo,CQ,9,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,3,True
467,Anonymized_gpt-4o,PQ,9,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,1,True
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,2,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,5,False
467,Anonymized_DeepSeek-V4-Pro,PQ,7,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,6,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,7,True
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,7,False
467,Anonymized_NER,PQ,6,False
467,Anonymized_DeepSeek-V4-Pro,CQ,8,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,4,True
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,10,False
467,Anonymized_DeepSeek-V4-Pro,PQ,10,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,2,False
467,Anonymized_DeepSeek-V4-Pro,CQ,9,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,5,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,4,True
467,Anonymized_Llama-4-Maverick_fewshot,PQ,4,False
467,Anonymized_Llama-4-Maverick_fewshot,PQ,5,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,6,False
467,Anonymized_gpt-4o,CQ,5,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,1,False
467,Anonymized_Llama-4-Maverick_fewshot,CQ,1,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,9,False
467,Anonymized_Llama-4-Maverick_fewshot,CQ,7,True
467,Anonymized_Llama-4-Maverick_fewshot,CQ,6,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,10,True
467,Anonymized_Llama-4-Maverick_fewshot,PQ,8,False
467,Anonymized_Llama-4-Maverick_fewshot,CQ,9,False
467,Anonymized_Llama-4-Maverick_fewshot,PQ,1,False
467,Anonymized_Llama-4-Maverick_fewshot,CQ,8,False
467,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,8,False
467,Anonymized_Llama-4-Maverick_fewshot,PQ,7,False
467,Anonymized_Llama-4-Maverick_fewshot,CQ,4,True
467,Anonymized_DeepSeek-V4-Pro,CQ,5,False
467,Anonymized_Llama-4-Maverick_synthetic,PQ,3,False
467,Anonymized_Llama-4-Maverick_synthetic,CQ,2,False
467,Anonymized_Llama-4-Maverick_fewshot,PQ,6,False
467,Anonymized_Llama-4-Maverick_synthetic,PQ,4,True
467,Anonymized_Llama-4-Maverick_fewshot,CQ,5,False
467,Anonymized_Llama-4-Maverick_synthetic,PQ,5,False
467,Anonymized_Llama-4-Maverick_synthetic,CQ,4,True
467,Anonymized_Llama-4-Maverick_synthetic,CQ,6,False
467,Anonymized_Llama-4-Maverick_fewshot,PQ,9,False
467,Anonymized_Llama-4-Maverick_synthetic,CQ,5,False
467,Anonymized_gpt-4o,PQ,10,False
467,Anonymized_Llama-4-Maverick_synthetic,CQ,7,True
467,Anonymized_Llama-4-Maverick_fewshot,PQ,10,False
